140,18,10,37,8,6,17,96,38,30,264,337,1103,459,61,19,63,37,18,47,119,182,529,558,272,673,5921,1208,705,0,35,35,143,163,72,88,88,93,68,209,27,73,57,35,67,70,59
93,20,13,52,23,30,15,70,44,25,274,193,876,324,29,55,45,27,17,110,56,133,307,73,131,414,1317,1018,116,44,0,1230,967,930,308,66,116,110,76,279,34,51,48,40,35,52,73
108,63,17,24,4,10,18,87,69,20,237,232,957,384,59,25,65,72,22,47,63,112,315,67,97,345,1111,682,106,40,1429,0,842,2237,637,55,125,171,73,424,36,67,72,79,54,68,67
287,46,47,110,35,27,68,221,124,126,642,718,2780,1277,131,79,103,61,51,116,150,357,1092,264,330,843,3468,2970,283,121,810,696,0,4792,880,329,1248,820,354,1089,110,212,207,220,174,249,276
459,147,70,314,37,43,88,294,144,165,1318,1593,5404,3187,132,129,193,92,90,163,175,553,1659,314,381,1194,4481,3140,347,131,850,2043,4848,0,4243,435,1117,1657,362,3469,271,784,546,472,332,472,392
177,79,29,76,22,20,47,221,77,67,630,743,2209,1207,58,40,72,33,37,46,154,537,730,142,220,423,1505,949,126,65,243,624,874,4551,0,202,215,429,115,4916,220,488,445,365,241,337,264
127,37,5,56,4,6,27,77,31,44,205,277,1059,438,36,33,30,30,31,40,66,137,400,80,115,324,1569,1267,115,93,75,46,390,449,117,0,1574,784,542,226,36,69,42,35,57,105,80
136,19,17,114,11,6,21,116,59,52,430,431,1811,669,69,28,46,27,19,44,83,192,560,98,159,573,2162,1534,208,93,110,100,1396,1033,241,1209,0,2130,1014,687,49,133,110,108,85,103,123
155,19,29,101,14,17,29,132,65,41,510,616,2181,914,82,40,46,45,42,76,117,229,682,136,211,591,2363,1455,181,78,71,110,1048,1950,418,732,2294,0,1073,903,45,121,164,246,122,172,108
98,14,14,47,6,10,18,56,54,39,289,282,1210,466,34,26,34,25,44,60,69,152,425,107,143,288,1504,797,138,71,63,55,489,445,132,601,1233,1252,0,271,30,49,95,74,72,101,60
1144,191,99,502,74,76,150,673,360,279,2921,3494,12135,5730,330,164,300,118,175,298,427,975,3665,626,711,1360,5939,2972,460,206,264,409,1081,3321,3820,212,556,749,227,0,6279,6539,7505,6207,3185,4923,1947
111,25,11,32,9,8,11,110,63,49,305,329,1208,578,19,20,21,16,24,54,56,108,554,97,83,162,613,336,51,27,28,39,150,333,258,43,65,62,19,7150,0,1755,840,493,269,433,168
171,223,31,74,36,33,49,135,84,71,514,713,2452,1573,45,45,57,35,39,53,128,241,1269,176,159,392,1152,708,101,49,76,79,225,773,593,73,114,126,72,8949,2034,0,1610,960,541,951,575
247,32,23,137,24,18,42,191,111,53,704,821,2932,1511,75,56,71,27,113,95,119,316,1191,232,255,458,1292,731,140,58,49,55,287,548,368,42,84,162,51,8633,866,1316,0,1426,1452,2416,475
152,22,24,90,15,8,22,148,72,84,399,545,1845,963,55,28,56,22,32,67,97,226,559,248,147,307,967,534,101,51,22,73,204,427,435,41,110,270,70,6949,483,893,1535,0,965,713,263
186,55,19,92,17,19,34,160,97,73,530,581,2268,1197,23,54,84,31,28,79,137,270,920,155,212,314,1125,551,122,66,44,49,191,349,344,56,62,102,72,3991,314,539,1642,1088,0,3214,376
196,50,42,98,25,30,59,235,105,86,708,969,3383,1764,74,59,65,45,68,151,208,306,1351,239,373,611,2047,1046,182,98,71,72,261,493,429,80,112,146,71,6116,509,1000,2648,739,3153,0,913
662,178,57,154,49,31,94,279,128,163,1136,1263,4012,2185,100,97,133,46,109,189,358,464,1625,384,252,424,1554,745,162,57,57,66,266,402,248,91,134,118,68,2116,228,583,452,245,412,963,0
