322,39,30,180,22,54,75,204,136,126,546,562,1872,1010,71,203,353,411,43,175,527,519,1672,738,0,4711,4394,1981,500,198,105,101,313,379,162,77,151,152,103,635,77,147,220,162,179,312,224
699,167,124,376,78,75,162,358,194,175,1109,1313,5251,2426,261,417,583,645,81,374,507,820,2388,775,5969,0,13081,5201,2346,510,318,297,702,1072,403,259,435,464,232,1249,164,444,389,241,230,454,421
1987,224,222,1261,131,147,382,982,607,482,4320,5103,20158,8637,564,757,1288,1020,265,779,1141,1927,7715,2818,4263,11390,0,27082,9012,4343,1033,948,3052,3816,1272,1354,2151,1849,1222,5459,545,924,1268,989,1043,1953,1581
1147,140,164,780,98,89,231,674,460,287,2392,3053,11395,5429,297,347,604,429,155,413,566,1163,4077,1016,1817,5153,28053,0,1870,1049,863,640,2715,2668,840,1004,1304,1167,621,2762,305,612,609,527,484,914,762
285,60,45,126,28,21,46,152,80,93,579,626,2065,940,64,79,136,139,50,131,216,318,1127,999,622,2976,9440,2137,0,654,70,116,323,513,218,123,167,172,147,498,67,78,124,74,109,167,162
112,25,20,80,4,15,30,96,37,44,251,324,1051,420,38,35,69,45,31,68,107,171,497,486,272,677,5890,1135,633,0,36,34,140,196,66,102,103,54,76,214,49,63,55,41,89,74,84
95,39,16,62,16,3,43,81,40,24,224,217,896,478,29,43,38,29,16,48,77,116,327,80,123,359,1375,1000,127,58,0,1363,1008,898,239,62,139,125,50,293,41,51,42,40,33,59,50
81,21,19,71,5,8,26,91,32,16,224,249,945,379,32,40,29,49,21,46,50,109,301,73,107,327,1143,720,101,48,1410,0,914,2233,684,75,121,138,55,460,37,72,71,48,51,59,65
290,36,66,205,37,33,88,208,112,106,663,820,2876,1361,95,54,113,58,50,117,140,361,1279,207,410,837,3422,2943,283,130,834,665,0,4631,873,358,1342,788,351,1226,83,168,255,184,169,239,203
489,181,64,437,48,41,116,339,160,132,1268,1640,5439,3137,133,117,162,84,65,129,149,528,1795,468,409,1286,4628,3096,439,167,882,1989,5106,0,4141,443,1092,1741,357,3509,242,779,578,429,295,449,396
171,66,29,121,22,48,56,207,78,53,640,719,2323,1199,68,51,81,60,25,63,167,515,735,155,219,484,1486,944,121,65,265,611,927,4918,0,199,231,435,123,5037,231,484,457,369,264,345,250
114,28,11,49,3,9,19,85,50,28,196,272,1083,455,19,27,16,14,31,44,53,100,370,74,125,351,1641,1226,106,95,44,62,341,413,129,0,1560,831,551,257,36,98,56,49,37,104,101
185,18,28,102,12,14,54,106,73,67,400,417,1911,776,48,36,54,34,17,61,62,214,579,88,141,535,2284,1462,177,81,105,108,1447,1046,243,1342,0,2108,963,693,56,112,137,108,67,93,130
176,16,27,116,12,22,50,144,62,56,504,610,2336,854,44,46,80,50,41,78,106,231,673,130,201,541,2440,1412,155,84,76,127,1011,1897,388,871,2509,0,1059,885,65,143,171,247,116,140,112
79,20,12,65,7,11,22,86,52,26,253,300,1175,516,23,34,39,20,10,38,50,107,418,91,133,340,1426,858,109,84,114,64,528,391,82,824,1219,1197,0,285,35,50,72,58,82,60,49
1153,184,157,761,76,77,190,654,419,297,3095,3347,12564,5532,309,153,495,111,152,305,408,1141,3739,598,630,1518,5955,2907,465,190,271,387,1045,3071,3758,177,605,793,241,0,6241,6657,7548,5922,3077,4707,2082
123,29,6,44,10,22,46,96,77,43,256,327,1178,606,34,13,25,15,42,36,48,127,607,96,112,148,596,317,66,26,26,48,143,315,260,36,53,65,19,7059,0,1775,795,468,322,465,164
140,81,33,88,11,14,80,142,63,75,531,639,2499,1719,51,54,86,35,32,51,87,245,1278,190,146,361,1146,769,98,56,70,90,233,813,715,58,98,150,59,9272,1956,0,1497,906,530,915,602
265,35,53,153,17,30,95,217,119,98,734,771,3033,1476,42,71,55,30,95,114,132,340,1247,451,239,428,1382,745,109,48,44,77,248,577,413,49,134,170,70,8761,843,1354,0,1306,1353,2308,505
145,30,44,66,22,16,45,140,46,83,377,489,1844,939,32,44,50,32,32,73,84,204,614,471,147,298,928,503,108,47,36,69,212,481,404,82,127,237,69,6870,458,849,1459,0,887,711,300
195,39,29,152,25,8,52,163,99,56,534,632,2164,1081,48,34,72,24,32,78,119,264,955,154,199,294,1114,540,80,66,40,52,180,299,331,28,70,119,53,4215,297,516,1680,1043,0,3129,391
239,71,38,142,13,44,77,237,93,90,844,955,3365,1858,95,72,74,41,68,90,183,305,1374,226,267,517,2086,1029,173,72,70,56,298,517,364,60,127,162,56,6263,509,1030,2607,792,3246,0,928
573,148,83,293,41,37,102,274,140,184,1147,1251,4132,2211,114,70,134,49,74,163,334,531,1880,384,250,457,1572,668,165,71,50,41,272,408,252,109,114,155,67,2285,181,684,502,289,401,814,0
